id,name,streetaddress,latlng,postal,province,lic_status,citytown,lic_number,distance,tool_tip_id,lic_first_issue,lic_conditions,applicant_legal_name,app_streetaddress,app_streetaddress2,app_unitnumber,app_citytown,app_prov,app_postal,app_pci,phone,fax,website,email,primary_contact,management,lic_other_information,careservices,capacity,sprinklers_all,sprinklers_nsuites,sprinklers_locations,lic_conditions_details,documents,show_reports,revoked_w_notes,previously_known_as
6107de66a5cb8,Amica Riverside,4909 Riverside Drive,"42.3279715,-82.9791787",N8Y 0A4,null,Issued,Windsor,S0102,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Amica at Windsor"",""until"":""January 18, 2019""}]"
6107de67a549c,Amica Stoney Creek,135 King Street E,"43.2175442,-79.7481201",L8G 1J8,null,Issued,Stoney Creek,S0403,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Amica at Stoney Creek"",""until"":""January 18, 2019""}]"
6107de664a489,Amica Swan Lake,6360 16th Avenue,"43.8952576,-79.2524273",L3P 7Y6,null,Issued,Markham,T0148,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Amica at Swan Lake"",""until"":""January 18, 2019""}]"
6107de671079e,Amica Thornhill,546 Steeles Avenue W.,"43.7943803,-79.4390502",L4J 1A2,null,Issued,Vaughan,T0149,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Amica at Thornhill"",""until"":""January 18, 2019""}]"
6107de695baad,Amica Unionville,34 Main Street,"43.8563729,-79.3100057",L3R 4Z8,null,Issued,Unionville,T0280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""The Marleigh Retirement Residence"",""until"":""September 19, 2016""},{""name"":""Amica at Unionville"",""until"":""January 18, 2019""}]"
6107de6912786,Amica Westboro Park,491 Richmond Road,"45.3888564,-75.7608094",K2A 1G4,null,Issued,Ottawa,N0134,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Amica at Westboro Park"",""until"":""January 18, 2019""}]"
6107de661aa54,Amica Whitby,200 Kenneth Hobbs Avenue,"43.9028945,-78.9422153",L1R 0G6,null,Issued,Whitby,T0146,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Amica at Whitby"",""until"":""January 18, 2019""}]"
6107de6500b7c,Angel's Retirement Home,417 Queeston Street,"43.1594799,-79.2081701",L2P 2Y3,null,Issued,St. Catharines,S0378,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5e56ee7,Amica London,517 Fanshawe Park Road  W.,"43.02024,-81.3063726",N6G 0C1,null,Issued,London,S0101,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Amica at London"",""until"":""January 18, 2019""}]"
6107de66cf15d,Anson Place Care Centre,85 Main Street N.,"42.9673803,-80.0480093",N0A 1H0,null,Issued,Hagersville,S0168,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de58134b6,Appleby Place,500 Appleby Line,"43.3682102,-79.7556965",L7L 5Z6,null,Issued,Burlington,S0225,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de63cf8cc,Applefest Lodge,120 Elizabeth Street,"44.0435787,-77.7275902",K0K 1H0,null,Issued,Brighton,N0084,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5139ddf,Applewood Retirement Residence,1500 Lansdowne Street W.,"44.2786556,-78.3622029",K9J 2A2,null,Issued,Peterborough,T0035,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5393f59,Aquatria,11 Aquatria,"45.3144492,-75.0937689",K0A 1M0,null,Issued,Casselman,N0490,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de65a3630,Arabella Retirement Living,24 Dundas Street West,"44.160262,-77.387099",K8P 3M7,null,Issued with conditions,Belleville,N0538,null,123,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de642a055,Arbor Trace Alzheimer's Special Care Center,120 Chelton Road,"42.9629736,-81.174836",N6M 1C6,null,Issued,London,S0221,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5a0958d,Arnprior Villa,15 Arthur Street,"45.4243804,-76.3649337",K7S 1A1,null,Issued,Arnprior,N0258,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de63eb0fe,Arul Oli Senior Centre,8 Snowy Owl Way,"43.8320883,-79.2344317",M1X 0B4,null,Issued,Scarborough,T0293,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5e9dbda,Amica Newmarket,275 Doak Lane,"44.0550084,-79.4349618",L3Y 0A2,null,Issued,Newmarket,T0145,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Amica at Newmarket"",""until"":""January 18, 2019""}]"
6107de6230c23,Amica Little Lake,70 Lakeside Terrace,"44.4162587,-79.6678837",L4M 0J2,null,Issued,Barrie,N0414,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Heatherdale Senior Living Little Lake"",""until"":""September 20, 2016""},{""name"":""Amica at Barrie"",""until"":""January 18, 2019""}]"
6107de67472ab,Atrium at Kew Beach,500 Kingston Road,"43.6779947,-79.3027374",M4L 1V3,null,Issued,Toronto,T0168,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5e253c1,Alexis Lodge Retirement Residence,705 - 707 Ellesmere Road,"43.763695,-79.2887612",M1P 2W1,null,Issued,Scarborough,T0193,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de668d977,A Better Way Retirement Home Corp.,22 Purpledusk Trail,"43.7836528,-79.2075972",M1E 4C7,null,Issued,Scarborough,T0502,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de64e379e,Abbeylawn Manor Retirement Home,534 Rodd Avenue,"43.7977251,-79.1142339",L1W 2B2,null,Issued,Pickering,T0449,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de57c6043,Aberdeen Gardens Retirement Residence,330 Dundurn Street S.,"43.2516326,-79.8929433",L8P 4L6,null,Issued,Hamilton,S0079,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5e64321,Abington Court,1500 Main Street E.,"43.2389466,-79.8058163",L8K 1E1,null,Issued,Hamilton,S0068,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de67e2a36,Adair Place Retirement Residence,462 Adair Road,"44.4761776,-76.9893948",K0K 3G0,null,Issued with conditions,Tamworth,N0489,null,123,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de670316e,Adelaide Place Retirement Community,84 Adelaide Street S.,"44.3463513,-78.7443883",K9V 0G6,null,Issued,Lindsay,T0043,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de64a3558,Adeline's Lodge,379 Lake Promenade,"43.5878074,-79.5387332",M8W 1C1,null,Issued,Etobicoke,T0191,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de684a799,Advent Forestview Retirement Residence,537 Finch Avenue  W.,"43.7703642,-79.4446869",M2R 0A8,null,Issued,Toronto,T0522,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de653ec19,Albany Retirement Village,423 Albany Street  PO BOX 820,"42.8802401,-82.148537",N0N 1R0,null,Issued,Petrolia,S0351,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de66bd5be,Allandale Station Retirement Residence,357 Yonge Street,"44.3688504,-79.665055",L4N 4K3,null,Issued,Barrie,N0515,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de67cdf55,Amica Georgetown,224 Maple Ave,"43.6477197,-79.9199261",L7G 1X2,null,Issued,Georgetown ,T0542,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de58baad7,Alta Vista Manor,751 Peter Morand Crescent,"45.4034854,-75.6393871",K1G 6S9,null,Issued,Ottawa,N0393,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de66baa01,Amber Lea Place Retirement Residence,384 St. Paul Avenue,"43.15713,-80.2746832",N3R 4N4,null,Issued,Brantford,S0083,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5adb3dc,Amica Balmoral Club,155 Balmoral Avenue,"43.6842223,-79.4000053",M4V 1J5,null,Issued,Toronto,T0150,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Amica at the Balmoral Club"",""until"":""January 18, 2019""}]"
6107de6389b0a,Amica Bayview Gardens,19 Rean Drive,"43.7671998,-79.3824121",M2K 0A4,null,Issued,North York,T0143,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Amica at Bayview Gardens"",""until"":""January 18, 2019""}]"
6107de68d2652,Amica Bayview Village,15 Barberry Place,"43.7663864,-79.3839957",M2K 1G4,null,Issued,North York,T0141,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Amica at Bayview"",""until"":""January 18, 2019""}]"
6107de6491d0b,Amica Bronte Harbour,160 Bronte Road,"43.3947243,-79.7146945",L6L 3C1,null,Issued,Oakville,T0434,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Amica at Oakville"",""until"":""January 18, 2019""}]"
6107de5eebd72,Amica City Centre,380 Princess Royal Drive,"43.587189,-79.6471404",L5B 4M9,null,Issued,Mississauga,T0142,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Amica at City Centre"",""until"":""January 18, 2019""}]"
6107de66b7fdf,Amica Dundas,50 Hatt Street,"43.2644707,-79.9550305",L9H 0A1,null,Issued,Dundas,S0103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Amica at Dundas"",""until"":""January 18, 2019""}]"
6107de66932b5,Amica Erin Mills,4620 Kimbermount Avenue,"43.5495815,-79.7161437",L5M 5W5,null,Issued,Mississauga,T0147,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,"[{""name"":""Amica at Erin Mills"",""until"":""January 18, 2019""}]"
6107de623d9d6,Ashwood Manor,79 David Street,"42.9097268,-81.2891311",N6P 1B4,null,Issued,London,S0425,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6687c0b,Atrium Retirement Residence,230 Coldwater Road W.,"44.609483,-79.433335",L3V 3M2,null,Issued,Orillia,N0355,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de60c456c,Brooks Landing Retirement Living,6449 Perth Road,"44.489882,-76.4814279",K0H 2L0,null,Issued,Perth Road Village,N0112,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de64ec42a,Bolton Mills Retirement Community,100 Morra Avenue,"43.8555191,-79.7015364",L7E 4K5,null,Issued,Bolton,T0545,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de57e09db,Billings Lodge Retirement Community,1180 Belanger Avenue,"45.3833787,-75.6727388",K1H 8A2,null,Issued,Ottawa,N0528,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5a58ced,Billingswood Manor,1370 Bank Street,"45.3849659,-75.6734326",K1H 8N6,null,Issued,Ottawa,N0487,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6037e95,Birchmere Retirement Residence,234 Bay Street,"44.6197586,-79.4139184",L3V 3W8,null,Issued,Orillia,N0026,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de57bdf48,Birdsilver Gardens Senior Support Centre,16 Birdsilver Gardens,"43.7919687,-79.1306646",M1C 4M5,null,Issued,Scarborough,T0389,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de696b45f,Birkdale Place Seniors Community,611 Farmstead Drive,"43.5002853,-79.8670899",L9T 7Y8,null,Issued,Milton,S0384,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de54e16f1,Birmingham Retirement Community,356A Birmingham Street  E.,"43.9852901,-80.7334381",N0G 2L2,null,Issued,Mount Forest,T0536,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de64830dc,Blackburn Senior Retirement Home,2412 Cleroux Crescent,"45.4360338,-75.5485599",K1W 1A3,null,Issued,Ottawa,N0475,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5a8d019,Blenheim Community Village,10 Mary Avenue  PO BOX 220,"42.3396381,-81.9880316",N0P 1A0,null,Issued,Blenheim,S0184,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de65958c9,Blue Mountain Manor,236 Weir Street,"44.421973,-80.0836139",L0M 1S0,null,Issued,Stayner,N0494,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5e67e6d,Bough Beeches Place,1130 Bough Beeches Boulevard,"43.6259858,-79.6004615",L4W 4G3,null,Issued,Mississauga,T0263,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6455560,Bethseda Home,67 Belgreen Avenue,"43.7952367,-79.2903674",M1S 1H5,null,Issued,Scarborough,T0294,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de5b04df5,Bowmanville Creek Retirement Community,105 Queen Street,"43.9103655,-78.6882237",L1C 0T3,null,Issued,Bowmanville,T0508,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de4fcb2a1,Bradgate Arms,54 Foxbar Road,"43.6856548,-79.400665",M4V 2G6,null,Issued,Toronto,T0426,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
6107de6650e23,Bramalea Retirement Residence,30 Peel Centre Drive,"43.716682,-79.7250017",L6T 4G8,null,Issued,Brampton,T0396,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,[],null,null,[]
